reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,0.0,0,1.0,0.2264999999999999,0.156,None,None,None,0.11,0.09,0.5,0.08,1.0,0.0,1.0,0.2265,0.156,1.0,0.2265,0.156,0.5,0.5,0.7,0.8,0.6,0.2,1,1.1102230246251565e-16,None,None,0.39,0.41000000000000003,0.19999999999999996,0.7200000000000001,0.4,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,0.0,1,4.0,0.68,0.7849999999999999,None,None,None,0.13,0.15,0.69,0.31,1.0,0.0,2.0,0.2025,0.555,2.0,0.2025,0.555,0.7,0.7,0.5,0.9,0.8,0.3,0,0.5300058961936178,None,None,0.57,0.5499999999999999,0.18999999999999995,0.5900000000000001,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,0.0,2,2.0,0.2024999999999999,0.5549999999999999,3.0,0.67,0.4775,0.13,0.15,1.0,0.0,1.0,0.0,3.0,0.67,0.4775,3.0,0.67,0.4775,0.4,0.4,0.8,0.7,0.5,0.1,0,0.4738802591372636,1,0.0,0.27,0.25,0.19999999999999996,0.7,0.5,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,3,10.0,0.825,0.435,None,None,None,0.34,0.25,1.0,0.0,1.0,0.0,2.0,0.17,0.405,2.0,0.17,0.405,0.6,0.6,0.8,0.9,0.7,0.2,0,0.6556866629724901,None,None,0.25999999999999995,0.35,0.19999999999999996,0.9,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,4,9.0,0.6599999999999999,0.779,6.0,0.508,0.41,0.46,0.32,1.0,0.0,1.0,0.0,3.0,0.165,0.73,3.0,0.165,0.73,0.7,0.7,0.7,0.8,0.8,0.3,0,0.4974193401949706,0,0.4690938072496801,0.23999999999999994,0.37999999999999995,0.30000000000000004,0.8,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,5,1.0,0.2274999999999999,0.1485,6.0,0.508,0.41,0.29,0.15,0.89,0.0,1.0,0.0,2.0,0.17,0.405,2.0,0.17,0.405,0.4,0.4,0.6,0.7,0.5,0.1,0,0.262865935411951,0,0.33803698022553685,0.11000000000000004,0.25,0.29000000000000004,0.7,0.5,0.1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,6,1.0,0.2274999999999999,0.1485,6.0,0.508,0.41,0.31,0.19,1.0,0.0,1.0,0.0,1.0,0.2275,0.1485,1.0,0.2275,0.1485,0.5,0.5,0.8,0.9,0.6,0.2,1,1.1102230246251565e-16,0,0.3834872879249063,0.19,0.31,0.19999999999999996,0.9,0.4,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,7,2.0,0.17,0.405,None,None,None,0.47,0.31,0.88,0.0,1.0,0.0,2.0,0.17,0.405,2.0,0.17,0.405,0.6,0.6,0.9,0.9,0.7,0.2,1,0.0,None,None,0.13,0.29,0.020000000000000018,0.9,0.30000000000000004,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,8,10.0,0.825,0.435,None,None,None,0.34,0.31,0.8,0.0,1.0,0.0,3.0,0.165,0.73,3.0,0.165,0.73,0.7,0.7,0.8,0.8,0.8,0.3,0,0.7229280738773394,None,None,0.35999999999999993,0.38999999999999996,0.0,0.8,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,4,433,1.0,9,11.0,0.8300000000000001,0.7150000000000001,None,None,None,0.22,0.12,0.75,0.0,1.0,0.0,2.0,0.17,0.405,2.0,0.17,0.405,0.4,0.4,0.6,0.7,0.5,0.1,0,0.7291776189653657,None,None,0.18000000000000002,0.28,0.15000000000000002,0.7,0.5,0.1
