reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,0,1.0,0.1999999999999999,0.15,None,None,None,0.12,0.24,0.75,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.3,0.7,0.6,0.5,0.6,0.2,1,1.1102230246251565e-16,None,None,0.18,0.45999999999999996,0.15000000000000002,0.5,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,1,3.0,0.495,0.575,3.0,0.495,0.575,0.25,0.3,0.79,0.29,1.0,0.0,2.0,0.182,0.575,2.0,0.182,0.575,0.4,0.6,0.5,0.4,0.5,0.3,0,0.313,0,0.313,0.15000000000000002,0.3,0.29000000000000004,0.11000000000000004,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,2,2.0,0.182,0.575,None,None,None,0.3,0.35,1.0,0.22,1.0,0.0,3.0,0.495,0.575,None,None,None,0.3,0.6,0.5,0.5,0.5,0.2,0,0.313,None,None,0.0,0.25,0.5,0.28,0.5,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,3,3.0,0.495,0.575,None,None,None,0.29,0.22,0.83,0.33,1.0,0.0,3.0,0.495,0.575,None,None,None,0.3,0.6,0.5,0.5,0.5,0.2,1,0.0,None,None,0.010000000000000009,0.38,0.32999999999999996,0.16999999999999998,0.5,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,4,2.0,0.182,0.575,None,None,None,0.31,0.39,0.9,0.0,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.4,0.5,0.4,0.4,0.4,0.3,0,0.6280097531089784,None,None,0.09000000000000002,0.10999999999999999,0.5,0.4,0.6,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,5,3.0,0.495,0.575,None,None,None,0.38,0.45,1.0,0.29,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.3,0.5,0.4,0.4,0.4,0.3,0,0.3150194438443444,None,None,0.08000000000000002,0.04999999999999999,0.6,0.11000000000000004,0.6,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,0.0,6,2.0,0.182,0.575,None,None,None,0.3,0.28,1.0,0.33,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.3,0.4,0.3,0.3,0.3,0.4,0,0.6280097531089784,None,None,0.0,0.12,0.7,0.030000000000000027,0.7,0.4
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,7,3.0,0.745,0.415,None,None,None,0.33,0.36,1.0,0.0,1.0,0.0,3.0,0.745,0.415,None,None,None,0.35,0.4,0.95,0.25,1.0,0.0,1,0.0,None,None,0.019999999999999962,0.040000000000000036,0.050000000000000044,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,8,3.0,0.745,0.415,None,None,None,0.26,0.36,1.0,0.17,1.0,0.0,3.0,0.745,0.415,None,None,None,0.35,0.4,0.95,0.25,1.0,0.0,1,0.0,None,None,0.08999999999999997,0.040000000000000036,0.050000000000000044,0.07999999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,9,3.0,0.745,0.415,None,None,None,0.26,0.49,0.88,0.88,1.0,0.0,3.0,0.745,0.415,None,None,None,0.4,0.45,0.95,0.25,1.0,0.0,1,0.0,None,None,0.14,0.03999999999999998,0.06999999999999995,0.63,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,10,2.0,0.25,0.42,None,None,None,0.31,0.23,0.7,0.1,1.0,0.0,3.0,0.745,0.415,None,None,None,0.4,0.45,0.95,0.25,1.0,0.0,0,0.49502525188115404,None,None,0.09000000000000002,0.22,0.25,0.15,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,11,2.0,0.25,0.42,None,None,None,0.36,0.25,1.0,0.0,1.0,0.0,3.0,0.745,0.415,None,None,None,0.45,0.5,0.95,0.25,1.0,0.0,0,0.49502525188115404,None,None,0.09000000000000002,0.25,0.050000000000000044,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,1.0,12,4.0,0.2425,0.747,None,None,None,0.31,0.31,0.83,0.5,1.0,0.0,3.0,0.745,0.415,None,None,None,0.5,0.55,0.95,0.25,1.0,0.0,0,0.6022709108034356,None,None,0.19,0.24000000000000005,0.12,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,13,2.0,0.1979999999999999,0.6174999999999999,4.0,0.6625,0.5225,0.51,0.4,0.9,0.0,1.0,0.0,1.0,0.2175,0.1515,1.0,0.2175,0.1515,0.31,0.58,0.88,0.75,1.0,0.0,0,0.46640781511462687,0,0.5793668958440755,0.2,0.17999999999999994,0.020000000000000018,0.75,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,14,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.25,0.12,0.67,0.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.62,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.06,0.5,0.20999999999999996,0.75,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,15,1.0,0.2175,0.1515,None,None,None,0.18,0.11,1.0,0.5,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.68,0.88,0.75,1.0,0.0,1,0.0,None,None,0.13,0.5700000000000001,0.12,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,16,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.33,0.41,1.0,1.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.74,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.020000000000000018,0.33,0.12,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,17,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.49,0.33,1.0,0.75,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.8,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.18,0.47000000000000003,0.12,0.0,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,18,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.39,0.28,1.0,0.57,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.86,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.08000000000000002,0.58,0.12,0.18000000000000005,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,19,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.38,0.31,1.0,0.67,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.92,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.07,0.6100000000000001,0.12,0.07999999999999996,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,20,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.48,0.31,1.0,0.73,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.16999999999999998,0.6699999999999999,0.12,0.020000000000000018,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,21,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.51,0.32,0.75,0.25,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.2,0.6599999999999999,0.13,0.5,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,22,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.29,0.26,0.86,0.57,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.020000000000000018,0.72,0.020000000000000018,0.18000000000000005,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,23,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.31,0.22,0.8,0.6,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.0,0.76,0.07999999999999996,0.15000000000000002,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,24,3.0,0.66,0.3335,None,None,None,0.38,0.23,1.0,1.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.4784665610050508,None,None,0.07,0.75,0.12,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,25,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.19,0.24,0.82,0.82,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.12,0.74,0.06000000000000005,0.06999999999999995,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,2.0,26,2.0,0.1979999999999999,0.6174999999999999,None,None,None,0.29,0.36,1.0,1.0,1.0,0.0,1.0,0.2175,0.1515,None,None,None,0.31,0.98,0.88,0.75,1.0,0.0,0,0.46640781511462687,None,None,0.020000000000000018,0.62,0.12,0.25,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,3.0,27,4.0,0.27,0.8685,None,None,None,0.24,0.15,0.73,0.0,1.0,0.0,1.0,0.205,0.1415,None,None,None,0.42,0.38,1.0,0.83,1.0,0.0,0,0.7298999931497466,None,None,0.18,0.23,0.27,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,3.0,28,2.0,0.242,0.425,None,None,None,0.23,0.15,0.5,0.0,1.0,0.0,1.0,0.205,0.1415,None,None,None,0.42,0.25,1.0,0.83,1.0,0.0,0,0.28590426719445794,None,None,0.18999999999999997,0.1,0.5,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,3.0,29,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,None,None,None,0.42,0.25,1.0,0.83,1.0,0.0,None,None,None,None,0.42,0.25,1.0,0.83,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,3.0,30,5.0,0.7575000000000001,0.4549999999999999,6.0,0.755,0.833,0.39,0.34,1.0,0.2,1.0,0.0,1.0,0.205,0.1415,4.0,0.27,0.8685,0.42,0.25,1.0,0.83,1.0,0.0,0,0.6352468024319367,0,0.4862974912540677,0.02999999999999997,0.09000000000000002,0.0,0.6299999999999999,0.0,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,5,778,3.0,31,2.0,0.242,0.425,6.0,0.755,0.833,0.23,0.26,0.86,0.57,1.0,0.0,1.0,0.205,0.1415,4.0,0.27,0.8685,0.42,0.25,1.0,0.83,1.0,0.0,0,0.28590426719445794,0,0.4862974912540677,0.18999999999999997,0.010000000000000009,0.14,0.26,0.0,0.0
