reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,0,1.0,0.275,0.15,None,None,None,0.27,0.14,1.0,1.0,1.0,0.0,2.0,0.495,0.299,3.0,0.163,0.645,0.7,0.6,0.8,0.9,0.8,0.3,0,0.26570848687988874,None,None,0.42999999999999994,0.45999999999999996,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,1,1.0,0.275,0.15,None,None,None,0.09,0.07,0.5,0.2,1.0,0.0,1.0,0.275,0.15,2.0,0.495,0.299,0.6,0.7,0.7,0.8,0.7,0.4,1,0.0,None,None,0.51,0.6299999999999999,0.19999999999999996,0.6000000000000001,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,2,3.0,0.163,0.645,None,None,None,0.23,0.28,0.83,0.0,1.0,0.0,3.0,0.163,0.645,4.0,0.495,0.63,0.7,0.8,0.8,0.9,0.8,0.3,1,0.0,None,None,0.47,0.52,0.029999999999999916,0.9,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,3,3.0,0.163,0.645,4.0,0.495,0.63,0.5,0.32,1.0,0.08,1.0,0.0,4.0,0.495,0.63,5.0,0.605,0.91,0.6,0.7,0.7,0.8,0.7,0.4,0,0.33233868267175876,0,0.30083217912982646,0.09999999999999998,0.37999999999999995,0.30000000000000004,0.7200000000000001,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,4,4.0,0.495,0.63,None,None,None,0.51,0.26,1.0,0.15,1.0,0.0,5.0,0.605,0.91,6.0,0.735,0.53,0.7,0.8,0.8,0.9,0.8,0.3,0,0.30083217912982646,None,None,0.18999999999999995,0.54,0.19999999999999996,0.75,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,5,2.0,0.495,0.299,None,None,None,0.38,0.21,0.92,0.25,1.0,0.0,6.0,0.735,0.53,1.0,0.275,0.15,0.6,0.7,0.7,0.8,0.7,0.4,0,0.3331080905652098,None,None,0.21999999999999997,0.49,0.22000000000000008,0.55,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,6,2.0,0.495,0.299,None,None,None,0.44,0.2,1.0,0.5,1.0,0.0,2.0,0.495,0.299,3.0,0.163,0.645,0.7,0.8,0.8,0.9,0.8,0.3,1,0.0,None,None,0.25999999999999995,0.6000000000000001,0.19999999999999996,0.4,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,7,2.0,0.495,0.299,None,None,None,0.28,0.06,1.0,0.0,1.0,0.0,3.0,0.163,0.645,4.0,0.495,0.63,0.6,0.7,0.7,0.8,0.7,0.4,0,0.4795205939268928,None,None,0.31999999999999995,0.6399999999999999,0.30000000000000004,0.8,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,8,2.0,0.495,0.299,None,None,None,0.44,0.15,0.82,0.27,1.0,0.0,4.0,0.495,0.63,5.0,0.605,0.91,0.7,0.8,0.8,0.9,0.8,0.3,0,0.331,None,None,0.25999999999999995,0.65,0.019999999999999907,0.63,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,9,6.0,0.735,0.53,None,None,None,0.4,0.15,0.92,0.62,1.0,0.0,5.0,0.605,0.91,6.0,0.735,0.53,0.6,0.7,0.7,0.8,0.7,0.4,0,0.40162171256046403,None,None,0.19999999999999996,0.5499999999999999,0.22000000000000008,0.18000000000000005,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,10,3.0,0.163,0.645,None,None,None,0.41,0.17,1.0,0.14,1.0,0.0,6.0,0.735,0.53,1.0,0.275,0.15,0.7,0.8,0.8,0.9,0.8,0.3,0,0.5834457986822769,None,None,0.29,0.63,0.19999999999999996,0.76,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,0.0,11,6.0,0.735,0.53,None,None,None,0.29,0.11,0.9,0.5,1.0,0.0,1.0,0.275,0.15,2.0,0.495,0.299,0.6,0.7,0.7,0.8,0.7,0.4,0,0.5966573556070519,None,None,0.31,0.59,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,12,4.0,0.72,0.69,None,None,None,0.45,0.31,1.0,0.43,1.0,0.0,2.0,0.2965,0.38,3.0,0.1965,0.72,0.7,0.6,0.8,0.9,0.8,0.3,0,0.5248354504032668,None,None,0.24999999999999994,0.29,0.19999999999999996,0.47000000000000003,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,13,4.0,0.72,0.69,None,None,None,0.34,0.16,0.67,0.33,1.0,0.0,1.0,0.272,0.1465,2.0,0.2965,0.38,0.6,0.7,0.7,0.8,0.7,0.4,0,0.7043410040598233,None,None,0.25999999999999995,0.5399999999999999,0.029999999999999916,0.47000000000000003,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,14,4.0,0.72,0.69,None,None,None,0.35,0.28,0.86,0.0,1.0,0.0,None,None,None,1.0,0.272,0.1465,0.7,0.8,0.8,0.9,0.8,0.3,0,None,None,None,0.35,0.52,0.05999999999999994,0.9,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,15,4.0,0.72,0.69,None,None,None,0.3,0.19,1.0,0.25,1.0,0.0,1.0,0.272,0.1465,2.0,0.2965,0.38,0.6,0.7,0.7,0.8,0.7,0.4,0,0.7043410040598233,None,None,0.3,0.51,0.30000000000000004,0.55,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,16,2.0,0.2965,0.38,None,None,None,0.53,0.21,1.0,0.4,1.0,0.0,3.0,0.1965,0.72,4.0,0.72,0.69,0.7,0.8,0.8,0.9,0.8,0.3,0,0.354400902933387,None,None,0.16999999999999993,0.5900000000000001,0.19999999999999996,0.5,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,17,1.0,0.272,0.1465,None,None,None,0.46,0.2,1.0,0.0,1.0,0.0,4.0,0.72,0.69,5.0,0.78,0.37,0.6,0.7,0.7,0.8,0.7,0.4,0,0.7043410040598233,None,None,0.13999999999999996,0.49999999999999994,0.30000000000000004,0.8,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,18,4.0,0.72,0.69,None,None,None,0.31,0.14,0.83,0.17,1.0,0.0,5.0,0.78,0.37,None,None,None,0.7,0.8,0.8,0.9,0.8,0.3,0,0.3255764119219941,None,None,0.38999999999999996,0.66,0.029999999999999916,0.73,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,19,1.0,0.272,0.1465,None,None,None,0.53,0.31,1.0,0.11,1.0,0.0,None,None,None,1.0,0.272,0.1465,0.6,0.7,0.7,0.8,0.7,0.4,0,None,None,None,0.06999999999999995,0.38999999999999996,0.30000000000000004,0.6900000000000001,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,20,1.0,0.272,0.1465,None,None,None,0.43,0.27,0.83,0.33,1.0,0.0,1.0,0.272,0.1465,3.0,0.1965,0.72,0.7,0.8,0.8,0.9,0.8,0.3,1,0.0,None,None,0.26999999999999996,0.53,0.029999999999999916,0.5700000000000001,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,21,3.0,0.1964999999999999,0.72,None,None,None,0.44,0.22,1.0,0.8,1.0,0.0,2.0,0.2965,0.38,4.0,0.72,0.69,0.6,0.7,0.7,0.8,0.7,0.4,0,0.354400902933387,None,None,0.15999999999999998,0.48,0.30000000000000004,0.0,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,22,4.0,0.72,0.69,None,None,None,0.26,0.17,0.83,0.0,1.0,0.0,3.0,0.1965,0.72,5.0,0.78,0.37,0.7,0.8,0.8,0.9,0.8,0.3,0,0.5243588942699455,None,None,0.43999999999999995,0.63,0.029999999999999916,0.9,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,23,4.0,0.72,0.69,None,None,None,0.41,0.24,1.0,0.4,1.0,0.0,4.0,0.72,0.69,None,None,None,0.6,0.7,0.7,0.8,0.7,0.4,1,0.0,None,None,0.19,0.45999999999999996,0.30000000000000004,0.4,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,24,4.0,0.72,0.69,None,None,None,0.37,0.26,1.0,1.0,1.0,0.0,5.0,0.78,0.37,1.0,0.272,0.1465,0.7,0.8,0.8,0.9,0.8,0.3,0,0.3255764119219941,None,None,0.32999999999999996,0.54,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,25,4.0,0.72,0.69,None,None,None,0.25,0.15,0.88,0.5,1.0,0.0,None,None,None,2.0,0.2965,0.38,0.6,0.7,0.7,0.8,0.7,0.4,0,None,None,None,0.35,0.5499999999999999,0.18000000000000005,0.30000000000000004,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,26,1.0,0.272,0.1465,None,None,None,0.58,0.24,1.0,0.0,1.0,0.0,1.0,0.272,0.1465,3.0,0.1965,0.72,0.7,0.8,0.8,0.9,0.8,0.3,1,0.0,None,None,0.12,0.56,0.19999999999999996,0.9,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,1.0,27,2.0,0.2965,0.38,None,None,None,0.46,0.12,1.0,0.43,1.0,0.0,2.0,0.2965,0.38,4.0,0.72,0.69,0.6,0.7,0.7,0.8,0.7,0.4,1,0.0,None,None,0.13999999999999996,0.58,0.30000000000000004,0.37000000000000005,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,2.0,28,1.0,0.2725,0.147,None,None,None,0.68,0.26,1.0,0.4,1.0,0.0,2.0,0.25,0.5,3.0,0.595,0.425,0.7,0.6,0.7,0.6,0.7,0.6,0,0.3537163411548864,None,None,0.019999999999999907,0.33999999999999997,0.30000000000000004,0.19999999999999996,0.30000000000000004,0.6
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,2.0,29,3.0,0.595,0.425,None,None,None,0.65,0.63,1.0,0.14,1.0,0.0,1.0,0.2725,0.147,1.0,0.2725,0.147,0.6,0.7,0.8,0.7,0.8,0.7,0,0.42578192775175416,None,None,0.050000000000000044,0.06999999999999995,0.19999999999999996,0.5599999999999999,0.19999999999999996,0.7
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,2.0,30,2.0,0.25,0.5,None,None,None,0.44,0.34,0.75,0.25,1.0,0.0,1.0,0.2725,0.147,3.0,0.595,0.425,0.7,0.8,0.7,0.8,0.7,0.8,0,0.3537163411548864,None,None,0.25999999999999995,0.46,0.050000000000000044,0.55,0.30000000000000004,0.8
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,2.0,31,4.0,0.84,0.485,None,None,None,0.42,0.33,0.86,0.14,1.0,0.0,3.0,0.595,0.425,4.0,0.84,0.485,0.6,0.7,0.6,0.7,0.6,0.7,0,0.2522399651125888,None,None,0.18,0.36999999999999994,0.26,0.5599999999999999,0.4,0.7
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,597,2.0,32,5.0,0.49,0.835,None,None,None,0.53,0.26,0.83,0.0,1.0,0.0,4.0,0.84,0.485,5.0,0.49,0.835,0.7,0.8,0.7,0.8,0.7,0.8,0,0.49497474683058323,None,None,0.16999999999999993,0.54,0.13,0.8,0.30000000000000004,0.8
