reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,0,4.0,0.495,0.63,None,None,None,0.15,0.22,0.6,0.0,1.0,0.0,1.0,0.275,0.15,1.0,0.275,0.15,0.8,0.6,0.7,0.8,0.7,0.3,0,0.5280151512977634,None,None,0.65,0.38,0.09999999999999998,0.8,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,1,1.0,0.275,0.15,None,None,None,0.19,0.14,0.6,0.0,1.0,0.0,2.0,0.495,0.299,2.0,0.495,0.299,0.7,0.7,0.8,0.8,0.8,0.2,0,0.26570848687988874,None,None,0.51,0.5599999999999999,0.20000000000000007,0.8,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,2,2.0,0.495,0.299,None,None,None,0.07,0.13,0.33,0.33,1.0,0.0,3.0,0.163,0.645,3.0,0.163,0.645,0.6,0.5,0.6,0.7,0.6,0.4,0,0.4795205939268928,None,None,0.53,0.37,0.26999999999999996,0.36999999999999994,0.4,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,3,5.0,0.605,0.91,None,None,None,0.09,0.04,0.33,0.08,1.0,0.0,3.0,0.163,0.645,3.0,0.163,0.645,0.7,0.6,0.7,0.7,0.7,0.3,0,0.5153532768887765,None,None,0.61,0.5599999999999999,0.36999999999999994,0.62,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,4,3.0,0.163,0.645,None,None,None,0.17,0.17,0.62,0.46,1.0,0.0,4.0,0.495,0.63,4.0,0.495,0.63,0.8,0.7,0.8,0.8,0.7,0.4,0,0.33233868267175876,None,None,0.63,0.5299999999999999,0.18000000000000005,0.34,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,5,4.0,0.495,0.63,2.0,0.495,0.299,0.21,0.12,0.5,0.25,1.0,0.0,5.0,0.605,0.91,5.0,0.605,0.91,0.6,0.5,0.6,0.7,0.6,0.5,0,0.30083217912982646,0,0.6208228410746499,0.39,0.38,0.09999999999999998,0.44999999999999996,0.4,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,6,1.0,0.275,0.15,None,None,None,0.19,0.16,0.75,0.25,1.0,0.0,4.0,0.495,0.63,4.0,0.495,0.63,0.7,0.6,0.7,0.7,0.7,0.3,0,0.5280151512977634,None,None,0.51,0.43999999999999995,0.050000000000000044,0.44999999999999996,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,7,1.0,0.275,0.15,None,None,None,0.14,0.13,0.4,0.0,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.6,0.5,0.6,0.7,0.6,0.5,0,0.5966573556070519,None,None,0.45999999999999996,0.37,0.19999999999999996,0.7,0.4,0.5
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,8,2.0,0.495,0.299,None,None,None,0.32,0.17,0.73,0.09,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.7,0.6,0.7,0.7,0.7,0.3,0,0.3331080905652098,None,None,0.37999999999999995,0.42999999999999994,0.030000000000000027,0.61,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,9,3.0,0.163,0.645,None,None,None,0.16,0.28,0.69,0.62,1.0,0.0,1.0,0.275,0.15,1.0,0.275,0.15,0.7,0.7,0.8,0.8,0.8,0.2,0,0.5075125614208973,None,None,0.5399999999999999,0.41999999999999993,0.1100000000000001,0.18000000000000005,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,10,3.0,0.163,0.645,None,None,None,0.14,0.1,0.43,0.14,1.0,0.0,2.0,0.495,0.299,2.0,0.495,0.299,0.8,0.7,0.8,0.8,0.7,0.4,0,0.4795205939268928,None,None,0.66,0.6,0.37000000000000005,0.66,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,0.0,11,4.0,0.495,0.63,4.0,0.495,0.63,0.26,0.25,0.8,0.1,1.0,0.0,3.0,0.163,0.645,3.0,0.163,0.645,0.7,0.6,0.7,0.7,0.7,0.3,0,0.33233868267175876,0,0.33233868267175876,0.43999999999999995,0.35,0.10000000000000009,0.6,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,1.0,12,1.0,0.272,0.1465,None,None,None,0.45,0.29,0.86,0.43,1.0,0.0,1.0,0.272,0.1465,1.0,0.272,0.1465,0.7,0.6,0.7,0.8,0.7,0.3,1,0.0,None,None,0.24999999999999994,0.31,0.16000000000000003,0.37000000000000005,0.30000000000000004,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,1.0,13,4.0,0.72,0.69,None,None,None,0.19,0.19,0.67,0.17,1.0,0.0,2.0,0.2965,0.38,2.0,0.2965,0.38,0.7,0.7,0.8,0.8,0.8,0.2,0,0.5248354504032668,None,None,0.51,0.51,0.13,0.63,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,1.0,14,3.0,0.1964999999999999,0.72,None,None,None,0.27,0.05,0.71,0.29,1.0,0.0,2.0,0.2965,0.38,2.0,0.2965,0.38,0.7,0.6,0.8,0.8,0.7,0.4,0,0.354400902933387,None,None,0.42999999999999994,0.5499999999999999,0.09000000000000008,0.51,0.30000000000000004,0.4
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,2,608,1.0,15,3.0,0.1964999999999999,0.72,None,None,None,0.24,0.09,0.5,0.25,1.0,0.0,3.0,0.1965,0.72,3.0,0.1965,0.72,0.6,0.5,0.7,0.7,0.6,0.3,1,1.1102230246251565e-16,None,None,0.36,0.41000000000000003,0.19999999999999996,0.44999999999999996,0.4,0.3
