reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,0,1.0,0.1999999999999999,0.15,None,None,None,0.19,0.27,0.75,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.3,0.2,0.5,0.7,0.8,0.1,1,1.1102230246251565e-16,None,None,0.10999999999999999,0.07,0.25,0.7,0.19999999999999996,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,1,3.0,0.495,0.575,3.0,0.495,0.575,0.27,0.27,0.86,0.21,1.0,0.0,4.0,0.81,0.5715,4.0,0.81,0.5715,0.2,0.6,0.7,0.8,0.9,0.0,0,0.3150194438443444,0,0.3150194438443444,0.07,0.32999999999999996,0.16000000000000003,0.5900000000000001,0.09999999999999998,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,2,3.0,0.495,0.575,3.0,0.495,0.575,0.49,0.41,1.0,0.78,1.0,0.0,3.0,0.495,0.575,3.0,0.495,0.575,0.4,0.8,0.6,0.5,0.6,0.2,1,0.0,1,0.0,0.08999999999999997,0.39000000000000007,0.4,0.28,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,3,3.0,0.495,0.575,None,None,None,0.41,0.3,1.0,0.83,1.0,0.0,2.0,0.182,0.575,None,None,None,0.1,0.9,0.8,0.9,0.9,0.0,0,0.313,None,None,0.30999999999999994,0.6000000000000001,0.19999999999999996,0.07000000000000006,0.09999999999999998,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,4,4.0,0.81,0.5715,None,None,None,0.32,0.15,0.8,0.4,0.9,0.0,1.0,0.2,0.15,None,None,None,0.3,0.7,0.4,0.3,0.4,0.3,0,0.7414595403661619,None,None,0.020000000000000018,0.5499999999999999,0.4,0.10000000000000003,0.5,0.3
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,5,2.0,0.182,0.575,None,None,None,0.33,0.21,0.71,0.14,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.2,0.6,0.5,0.6,0.7,0.1,0,0.6280097531089784,None,None,0.13,0.39,0.20999999999999996,0.45999999999999996,0.30000000000000004,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,0.0,6,3.0,0.495,0.575,None,None,None,0.26,0.29,0.78,0.33,1.0,0.0,3.0,0.495,0.575,None,None,None,0.4,0.8,0.6,0.5,0.6,0.2,1,0.0,None,None,0.14,0.51,0.18000000000000005,0.16999999999999998,0.4,0.2
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,1.0,7,None,None,None,None,None,None,0.26,0.39,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,1.0,8,5.0,0.735,0.73,None,None,None,0.01,0.0,0.17,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,766,1.0,9,5.0,0.735,0.73,None,None,None,0.12,0.18,0.5,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
